site_name,sample_id,lat,lon,altitude_masl,period,period_from,period_to,c14_method,c14_lab_code,c14_bp,c14_error,c14_cal_from,c14_cal_to,lab_id,type_source,taxon_local,genus_species,photosynthetic_pathway,plant_domesticate,sample_type,wt_C,wt_N,CN_ratio,d13C,d15N,d34S,Sr87_Sr86,reference_short,doi,locality,admin_region,ecozone
Playa Miller 7 (PLM-7),Tomb68,-18.491944,-70.324746,48.0,Middle Formative Period (Northern Chile),-141.0,18.0,14C-AMS,PSUAMS9628,2100.0,20.0,-141.0,18.0,43501,Terrestrial flora,Ahipa,Pachyrhizus sp.,C3,Yes,Tuber,46.8,2.2,24.9,-27.6,6.5,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Azapa 6 (Az-6),Tomb120,-18.5222,-70.1543,360.0,Late Intermediate Period (Northern Chile),1054.0,1222.0,14C-AMS,PSUAMS9630,915.0,20.0,1054.0,1222.0,12497.1,Terrestrial flora,Ahipa,Pachyrhizus sp.,C3,Yes,Tuber,47.0,1.8,30.7,-24.6,9.9,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Playa Miller 4 (PLM-4),Tomb110,-18.491944,-70.324746,48.0,Late Intermediate Period (Northern Chile),1406.0,1441.0,14C-AMS,PSUAMS9632,550.0,15.0,1406.0,1441.0,21,Terrestrial flora,Ahipa,Pachyrhizus sp.,C3,Yes,Tuber,42.0,2.4,20.3,-25.6,19.6,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Azapa 71b (Az-71b),Tomb1,-18.518711,-70.172905,296.0,Late Period (Northern Chile),1455.0,1619.0,14C-AMS,PSUAMS9754,415.0,15.0,1455.0,1619.0,27006,Terrestrial flora,Ahipa,Pachyrhizus sp.,C3,Yes,Tuber,40.3,0.7,65.9,-26.5,4.3,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 15 (Az-15),,-18.545111,-70.1543,360.0,Late Period (Northern Chile),1508.0,1648.0,14C-AMS,PSUAMS9625,330.0,15.0,1508.0,1648.0,54.1,Terrestrial flora,Ahipa,Pachyrhizus sp.,C3,Yes,Tuber,42.6,2.9,17.2,-28.0,6.3,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 15 (Az-15),Tomb16,-18.545111,-70.1543,360.0,Late Period (Northern Chile),1508.0,1648.0,14C-AMS,PSUAMS9626,330.0,15.0,1508.0,1648.0,21840,Terrestrial flora,Ahipa,Pachyrhizus sp.,C3,Yes,Tuber,47.0,2.0,28.0,-25.0,4.4,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Playa Miller 7 (PLM-7),Tomb9,-18.491944,-70.324746,48.0,Middle Formative Period (Northern Chile),-93.0,27.0,14C-AMS,PSUAMS6123,2065.0,20.0,-93.0,27.0,751,Terrestrial flora,Cassava,Manihot esculenta,C3,Yes,Root,42.7,0.5,106.5,-25.6,23.7,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Azapa 6 (Az-6),Tomb103,-18.5222,-70.1543,360.0,Late Intermediate Period (Northern Chile),1220.0,1274.0,14C-AMS,PSUAMS6122,835.0,15.0,1220.0,1274.0,99.2,Terrestrial flora,Cassava,Manihot esculenta,C3,Yes,Root,67.8,4.2,18.7,-25.6,6.2,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 6 (Az-6),Tomb61,-18.5222,-70.1543,360.0,Late Intermediate Period (Northern Chile),1073.0,1223.0,14C-AMS,PSUAMS9618,910.0,20.0,1073.0,1223.0,74,Terrestrial flora,Sweet potato,Ipomoea batatas,C3,Yes,Tuber,46.2,2.2,24.2,-25.1,31.0,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 71b (Az-71b),Tomb87,-18.518711,-70.172905,296.0,Late Intermediate Period (Northern Chile),1186.0,1271.0,14C-AMS,PSUAMS9753,860.0,15.0,1186.0,1271.0,27026,Terrestrial flora,Sweet potato,Ipomoea batatas,C3,Yes,Tuber,41.2,0.4,109.7,-26.6,13.7,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 71b (Az-71b),Tomb87,-18.518711,-70.172905,296.0,Late Intermediate Period (Northern Chile),1186.0,1271.0,14C-AMS,PSUAMS9753,860.0,15.0,1186.0,1271.0,27026,Terrestrial flora,Sweet potato,Ipomoea batatas,C3,Yes,Tuber,37.3,0.5,91.7,-26.9,15.5,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa - Indet,,,,,Late Intermediate Period (Northern Chile),1224.0,1277.0,14C-AMS,PSUAMS9621,820.0,15.0,1224.0,1277.0,28,Terrestrial flora,Sweet potato,Ipomoea batatas,C3,Yes,Tuber,34.7,1.1,35.5,-24.3,15.7,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,
Playa Miller 7 (PLM-7),,-18.491944,-70.324746,48.0,Late Intermediate Period (Northern Chile),1224.0,1277.0,14C-AMS,PSUAMS9623,820.0,15.0,1224.0,1277.0,23o25,Terrestrial flora,Sweet potato,Ipomoea batatas,C3,Yes,Tuber,40.7,1.1,43.2,-26.1,13.8,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Azapa 6 (Az-6),,-18.5222,-70.1543,360.0,Late Intermediate Period (Northern Chile),1226.0,1286.0,14C-AMS,PSUAMS9620,800.0,20.0,1226.0,1286.0,27,Terrestrial flora,Sweet potato,Ipomoea batatas,C3,Yes,Tuber,39.8,1.1,43.1,-25.1,15.2,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 141 (Az-141),Tomb22,-18.545111,-70.1543,360.0,Late Intermediate Period (Northern Chile),1272.0,1380.0,14C-AMS,PSUAMS9617,755.0,15.0,1272.0,1380.0,21423,Terrestrial flora,Sweet potato,Ipomoea batatas,C3,Yes,Tuber,39.2,0.6,71.0,-24.6,13.3,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Playa Miller 4 (PLM-4),Tomb124,-18.491944,-70.324746,48.0,Late Period (Northern Chile),1448.0,1612.0,14C-AMS,PSUAMS9619,445.0,15.0,1448.0,1612.0,124.2,Terrestrial flora,Sweet potato,Ipomoea batatas,C3,Yes,Tuber,47.2,1.3,40.9,-25.8,24.3,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Azapa 71b (Az-71b),Tomb47,-18.518711,-70.172905,296.0,Late Intermediate Period (Northern Chile),1158.0,1226.0,14C-AMS,PSUAMS9622,890.0,15.0,1158.0,1226.0,21159,Terrestrial flora,Sweet potato,Ipomoea batatas,C3,Yes,Tuber,47.8,2.4,22.9,-24.9,26.6,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 141 (Az-141),,-18.545111,-70.1543,360.0,Late Intermediate Period (Northern Chile),1235.0,1378.0,14C-AMS,PSUAMS9641,765.0,15.0,1235.0,1378.0,24322,Terrestrial flora,Pacay,Inga feulleei,C3,Yes,Seed,42.0,0.6,81.7,-24.8,16.3,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 141 (Az-141),,-18.545111,-70.1543,360.0,Late Intermediate Period (Northern Chile),1235.0,1378.0,14C-AMS,PSUAMS9641,765.0,15.0,1235.0,1378.0,24322,Terrestrial flora,Pacay,Inga feulleei,C3,Yes,Seed,32.9,1.0,38.6,-24.5,14.4,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 71a (Az-71a),,-18.518711,-70.172905,296.0,Late Period (Northern Chile),1462.0,1629.0,14C-AMS,PSUAMS9841,380.0,25.0,1462.0,1629.0,5,Terrestrial flora,Pacay,Inga feulleei,C3,Yes,Seed,40.9,0.4,112.9,-23.5,24.1,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 71a (Az-71a),,-18.518711,-70.172905,296.0,Late Period (Northern Chile),1462.0,1629.0,14C-AMS,PSUAMS9841,380.0,25.0,1462.0,1629.0,5,Terrestrial flora,Pacay,Inga feulleei,C3,Yes,Seed,41.5,0.5,94.5,-24.0,21.8,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Pircas 1,"Recinto 251, Unidad 1, Rasgo 1",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A2,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize leaf,43.9,0.2,61.9,-10.3,1.4,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,"Recinto 251, Unidad 1, Nivel 4",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A5,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,40.4,0.7,19.6,-10.6,6.3,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,"Recinto 116-U1, nIVEL 1A",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A6,Terrestrial flora,Chañar,Geoffroea decorticans,C3,No,Chañar seeds,44.3,0.1,111.3,-21.1,-0.3,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,"Recinto 198, Unidad 1, Rasgo 2B",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A7,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,42.4,0.6,23.9,-10.4,4.9,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,"Recinto 251, Unidad 1, Nivel 3A",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A8,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,41.2,0.5,27.3,-10.3,0.7,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,"Recinto 198, Unidad 1, NR 2B",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A9,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,43.2,0.5,33.8,-9.6,11.7,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,"Recinto 198, Unidad 1, Rasgo 2B",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A12,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,40.5,0.4,36.9,-10.1,5.1,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,"Recinto 251, Unidad 1, Nivel 3A, Rasgo 1E",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A13,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,50.7,1.0,18.6,-10.4,3.7,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,"Recinto 198, Rasgo del entierro",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A17,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize stalk,48.2,0.3,58.2,-10.1,2.3,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,"Recinto 198, Unidad 1, Nivel 4A",-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A19,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,41.0,0.9,16.3,-22.9,9.9,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 237,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A21,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,43.9,2.4,21.0,-24.3,-0.2,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 252,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A22,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,43.9,1.7,29.7,-22.5,3.0,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 232,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A23,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,42.0,0.9,53.7,-21.6,8.1,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 251,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A24,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,40.1,2.7,17.1,-21.6,8.8,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 232,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A25,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,44.0,0.8,63.3,-11.2,6.2,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 232,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A26,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,42.7,1.3,37.8,-11.6,7.7,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 232,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A27,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,40.7,0.7,66.9,-12.6,9.8,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 269,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A28,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,40.5,0.5,93.2,-12.8,6.2,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 376,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A29,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,33.1,0.8,47.6,-12.8,1.8,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 376,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A30,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,43.8,0.6,84.0,-9.8,2.3,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Pircas 1,Recinto 376,-19.9791,-69.5637,1266.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,PRC-A31,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,40.2,0.4,115.6,-9.0,2.6,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 7, Capa 6B",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A1,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize grains,41.1,1.7,8.0,-8.9,3.5,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 7, Rasgo 5 (Bol 4f: lu M12)",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A3,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,45.1,0.5,34.0,-9.9,2.8,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 526, capa 3B",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A6,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize grains,41.1,1.9,7.9,-9.5,2.7,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 433, Unidad 1, Nivel 4c inferior",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A8,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,41.2,1.9,8.8,-21.5,5.6,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 61, Unidad 1, Nivel 3A",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A10,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize leaf,42.9,0.4,37.5,-11.1,14.9,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 433, Unidad 1, Nivel 4c inferior",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A12,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize stalk,42.7,0.6,24.2,-10.6,4.9,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 433, Unidad 1, Nivel 4c inferior",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A13,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,44.3,0.7,22.5,-10.7,10.2,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 61,Unidad 1, Nivel 7",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CS5-A15,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,45.0,1.2,15.0,-9.4,11.5,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 61, Unidad 1, Rasgo 1B",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A17,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize leaf,41.5,0.8,21.9,-10.3,10.8,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 61, Rasgo 3, Unidad 1",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A20,Terrestrial flora,Algarrobo,Prosopis sp.,C3,Yes,Cotton seeds,47.1,4.4,4.0,-26.2,3.8,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,"Recinto 61, Unidad 1, Nivel 7",-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A22,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,43.3,1.1,15.0,-20.8,13.9,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,Recinto 198,-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A24,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,,1.9,23.0,-22.1,6.3,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,Recinto 234,-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A25,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,,2.2,20.7,-20.3,11.1,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,Recinto 234,-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A26,Terrestrial flora,Algarrobo,Prosopis sp.,C3,No,Algarrobo seeds,,2.2,20.6,-21.4,11.4,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,Caja 34,-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A27,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize cob,43.9,38.0,50.5,-10.6,13.3,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
Caserones 1,Caja 34,-19.980166,-69.562511,1282.0,Formative Period (Northern Chile),-1500.0,400.0,,,,,,,CSR-A28,Terrestrial flora,Maize,Zea mays,C4,Yes,Maize grains,38.2,39.6,24.4,-9.8,3.4,,,Santana-Sagredo et al. (2021),https://doi.org/10.1038/s41477-020-00835-4,Middle Tarapacá Valley,Tarapacá,Lowlands
